,Date,SP500 - Price,SP500 - Log-Return,squared_log_ret
"15105-1",2010-01-14,1148.459961,0.0024234862235292809,5.8732854756362159e-06
"15106-1",2010-01-15,1136.030029,-0.010882126616956533,0.00011842067970747385
"15107-1",2010-01-19,1150.2299800000001,0.012422151061536546,0.00015430983699563354
"15108-1",2010-01-20,1138.040039,-0.010654386249252745,0.00011351594634826599
"15109-1",2010-01-21,1116.4799800000001,-0.019126657637914768,0.0003658290323980033
"15110-1",2010-01-22,1091.76001,-0.022389778995586695,0.00050130220347121516
"15111-1",2010-01-25,1096.780029,0.0045875585684411746,2.1045693618878038e-05
"15112-1",2010-01-26,1092.170044,-0.0042120575270345739,1.7741428611048612e-05
"15113-1",2010-01-27,1097.5,0.004868282818539349,2.3700177601285427e-05
"15114-1",2010-01-28,1084.530029,-0.011888125808015459,0.00014132753522720323
"15115-1",2010-01-29,1073.869995,-0.0098777988853724352,9.7570910819864926e-05
"15116-1",2010-02-01,1089.1899410000001,0.014165305282512364,0.00020065587374677268
"15117-1",2010-02-02,1103.3199460000001,0.01288952055619319,0.0001661397401685268
"15118-1",2010-02-03,1097.280029,-0.0054893503911008779,3.0132967716279362e-05
"15119-1",2010-02-04,1063.1099850000001,-0.031635856109944349,0.0010008273918091033
"15120-1",2010-02-05,1066.1899410000001,0.0028929303104892057,8.3690457813471723e-06
"15121-1",2010-02-08,1056.73999,-0.0089028029411348797,7.9259900208679865e-05
"15122-1",2010-02-09,1070.5200199999999,0.012955842433248321,0.00016785385315515777
"15123-1",2010-02-10,1068.130005,-0.0022350697561659416,4.9955368149276821e-06
"15124-1",2010-02-11,1078.469971,0.0096338825006627715,9.2811692036576376e-05
"15125-1",2010-02-12,1075.51001,-0.0027483661772960133,7.5535166445047008e-06
"15126-1",2010-02-16,1094.869995,0.017840653211308677,0.00031828890700617862
"15127-1",2010-02-17,1099.51001,0.0042290049169064758,1.7884482587219149e-05
"15128-1",2010-02-18,1106.75,0.0065631575206328563,4.3075036640639623e-05
"15129-1",2010-02-19,1109.170044,0.0021842349128959881,4.7708821547137453e-06
"15130-1",2010-02-22,1108.01001,-0.0010464049626977001,1.0949633459583752e-06
"15131-1",2010-02-23,1094.599976,-0.012176644778448598,0.0001482706780605195
"15132-1",2010-02-24,1105.23999,0.0096735191068537674,9.3576971910664904e-05
"15133-1",2010-02-25,1102.9399410000001,-0.0020832087091404716,4.3397585258387097e-06
"15134-1",2010-02-26,1104.48999,0.0014043927129900879,1.9723188922996596e-06
"15135-1",2010-03-01,1115.709961,0.010107257691823079,0.00010215665804891681
"15136-1",2010-03-02,1118.3100589999999,0.0023277313101397468,5.4183330522049018e-06
"15137-1",2010-03-03,1118.790039,0.00042910910226545695,1.8413462164706639e-07
"15138-1",2010-03-04,1122.969971,0.0037291563998014254,1.3906607454179929e-05
"15139-1",2010-03-05,1138.6999510000001,0.013910282386297546,0.00019349595606653973
"15140-1",2010-03-08,1138.5,-0.00017561128123677605,3.0839322097622055e-08
"15141-1",2010-03-09,1140.4499510000001,0.001711271873264586,2.9284514242264851e-06
"15142-1",2010-03-10,1145.6099850000001,0.0045143547480428481,2.0379398791177007e-05
"15143-1",2010-03-11,1150.23999,0.0040333744166218821,1.6268109184659907e-05
"15144-1",2010-03-12,1149.98999,-0.00021736957013640534,4.7249530021285639e-08
"15145-1",2010-03-15,1150.51001,0.00045209303095550268,2.043881086385331e-07
"15146-1",2010-03-16,1159.459961,0.0077490148333501097,6.004723088748003e-05
"15147-1",2010-03-17,1166.209961,0.0058047953322519774,3.3695648849334344e-05
"15148-1",2010-03-18,1165.829956,-0.00032589922718972986,1.0621030628286315e-07
"15149-1",2010-03-19,1159.900024,-0.0050994267616859545,2.6004153297798901e-05
"15150-1",2010-03-22,1165.8100589999999,0.0050823598046321194,2.5830381183740234e-05
"15151-1",2010-03-23,1174.170044,0.0071453774829048911,5.1056419373204234e-05
"15152-1",2010-03-24,1167.719971,-0.0055084476796292137,3.0342995839212469e-05
"15153-1",2010-03-25,1165.7299800000001,-0.0017056217396715923,2.909145518840349e-06
"15154-1",2010-03-26,1166.589966,0.00073745117212453692,5.4383423126785338e-07
"15155-1",2010-03-29,1173.219971,0.0056671464118132064,3.2116548452927302e-05
"15156-1",2010-03-30,1173.2700199999999,4.2658609411994064e-05,1.8197569569650686e-09
"15157-1",2010-03-31,1169.4300539999999,-0.0032782424703752255,1.0746873694571862e-05
"15158-1",2010-04-01,1178.099976,0.0073864541098087599,5.4559704316310722e-05
"15159-1",2010-04-05,1187.4399410000001,0.0078967287494986493,6.2358324943158496e-05
"15160-1",2010-04-06,1189.4399410000001,0.0016828788759246649,2.8320813110334638e-06
"15161-1",2010-04-07,1182.4499510000001,-0.0058940427710698629,3.4739740187200907e-05
"15162-1",2010-04-08,1186.4399410000001,0.0033686612337993083,1.1347878508102278e-05
"15163-1",2010-04-09,1194.369995,0.0066616685411258203,4.4377827751825415e-05
"15164-1",2010-04-12,1196.4799800000001,0.0017650505634820846,3.1154034916484244e-06
"15165-1",2010-04-13,1197.3000489999999,0.00068516657516326518,4.6945323572095833e-07
"15166-1",2010-04-14,1210.650024,0.011088362614340319,0.00012295178546710008
"15167-1",2010-04-15,1211.670044,0.00084218437832728199,7.0927452709851042e-07
"15168-1",2010-04-16,1192.130005,-0.016257982365380563,0.00026432199059302539
"15169-1",2010-04-19,1197.5200199999999,0.0045111410326628132,2.0350393416574112e-05
"15170-1",2010-04-20,1207.170044,0.0080260453909399843,6.4417404617428961e-05
"15171-1",2010-04-21,1205.9399410000001,-0.0010195168178785963,1.0394145419372988e-06
"15172-1",2010-04-22,1208.670044,0.0022613210252107052,5.1135727790599946e-06
"15173-1",2010-04-23,1217.280029,0.0070982673940882535,5.0385399997976445e-05
"15174-1",2010-04-26,1212.0500489999999,-0.0043057039694041066,1.8539086672142279e-05
"15175-1",2010-04-27,1183.709961,-0.023659640267706727,0.00055977857759728969
"15176-1",2010-04-28,1191.3599850000001,0.0064419580302876867,4.1498823263988009e-05
"15177-1",2010-04-29,1206.780029,0.012860180330377169,0.00016538423812981982
"15178-1",2010-04-30,1186.6899410000001,-0.016787810236198908,0.00028183057252662485
"15179-1",2010-05-03,1202.26001,0.013035257990545723,0.00016991795088008613
"15180-1",2010-05-04,1173.599976,-0.024127199799549359,0.00058212177016737465
"15181-1",2010-05-05,1165.869995,-0.006608342254109445,4.3670187347448299e-05
"15182-1",2010-05-06,1128.150024,-0.032888440910475936,0.0010816495455218671
"15183-1",2010-05-07,1110.880005,-0.015426645708389586,0.00023798139781217481
"15184-1",2010-05-10,1159.7299800000001,0.043034703635936644,0.0018519857170328986
"15185-1",2010-05-11,1155.790039,-0.0034030755683529534,1.1580923323920777e-05
"15186-1",2010-05-12,1171.670044,0.0136459925025747,0.00018621311138032493
"15187-1",2010-05-13,1157.4399410000001,-0.012219500286890117,0.00014931618726130765
"15188-1",2010-05-14,1135.6800539999999,-0.018978980782431876,0.00036020171153991845
"15189-1",2010-05-17,1136.9399410000001,0.0011087530091620224,1.2293332353258396e-06
"15190-1",2010-05-18,1120.8000489999999,-0.014297631274328815,0.00020442226005666541
"15191-1",2010-05-19,1115.0500489999999,-0.0051434688592246758,2.6455271905813989e-05
"15192-1",2010-05-20,1071.589966,-0.039755795824224727,0.0015805233016174443
"15193-1",2010-05-21,1087.6899410000001,0.014912632044524088,0.00022238659449536668
"15194-1",2010-05-24,1073.650024,-0.012992046335848606,0.00016879326799283719
"15195-1",2010-05-25,1074.030029,0.00035387487389915151,1.2522742637714038e-07
"15196-1",2010-05-26,1067.9499510000001,-0.0056770785781790067,3.2229221182818974e-05
"15197-1",2010-05-27,1103.0600589999999,0.03234731229790988,0.0010463486128985118
"15198-1",2010-05-28,1089.410034,-0.012451892878639903,0.00015504963626112315
"15199-1",2010-06-01,1070.709961,-0.017314353101285818,0.00029978682331600583
"15200-1",2010-06-02,1098.380005,0.025514428156661495,0.00065098604416144088
"15201-1",2010-06-03,1102.829956,0.0040431918271632838,1.6347400151239974e-05
"15202-1",2010-06-04,1064.880005,-0.035017441930195403,0.0012262212393346072
"15203-1",2010-06-07,1050.469971,-0.013624465993151702,0.00018562607359854719
"15204-1",2010-06-08,1062,0.010916267360907561,0.00011916489309481573
"15205-1",2010-06-09,1055.6899410000001,-0.0059593971267073442,3.5514414113807752e-05
"15206-1",2010-06-10,1086.839966,0.029079846216326644,0.00084563745596520699
"15207-1",2010-06-11,1091.599976,0.0043701159566040815,1.9097913474165606e-05
"15208-1",2010-06-14,1089.630005,-0.0018062942035257379,3.2626987496906797e-06
"15209-1",2010-06-15,1115.2299800000001,0.023222450070635503,0.0005392821872831589
"15210-1",2010-06-16,1114.6099850000001,-0.00055608924919159364,3.0923525306647035e-07
"15211-1",2010-06-17,1116.040039,0.0012821860718013056,1.6440011227212628e-06
"15212-1",2010-06-18,1117.51001,0.0013162644041857519,1.7325519817264723e-06
"15213-1",2010-06-21,1113.1999510000001,-0.0038642983075254378,1.4932801409543964e-05
"15214-1",2010-06-22,1095.3100589999999,-0.016201224561693373,0.0002624796772984166
"15215-1",2010-06-23,1092.040039,-0.0029899396892005825,8.9397393450568758e-06
"15216-1",2010-06-24,1073.6899410000001,-0.016946283526086958,0.00028717652534652625
"15217-1",2010-06-25,1076.76001,0.00285528252758116,8.1526383123102577e-06
"15218-1",2010-06-28,1074.5699460000001,-0.0020360100973242368,4.1453371164062483e-06
"15219-1",2010-06-29,1041.23999,-0.031508230298298301,0.00099276857653060298
"15220-1",2010-06-30,1030.709961,-0.010164453687605324,0.00010331611876747346
"15221-1",2010-07-01,1027.369995,-0.0032457134839480872,1.053465601988243e-05
"15222-1",2010-07-02,1022.580017,-0.0046732717280955072,2.1839468644616768e-05
"15223-1",2010-07-06,1028.0600589999999,0.0053447263704793357,2.8566099975297213e-05
"15224-1",2010-07-07,1060.2700199999999,0.030850023055206677,0.00095172392250678355
"15225-1",2010-07-08,1070.25,0.0093686545095534868,8.7771687319376879e-05
"15226-1",2010-07-09,1077.959961,0.0071780638246092821,5.1524600270164436e-05
"15227-1",2010-07-12,1078.75,0.00073263354797248326,5.3675191561474893e-07
"15228-1",2010-07-13,1095.339966,0.015261822899620192,0.00023292323821937129
"15229-1",2010-07-14,1095.170044,-0.00015514377890468722,2.4069592132826471e-08
"15230-1",2010-07-15,1096.4799800000001,0.0011953880789734583,1.4289526593518551e-06
"15231-1",2010-07-16,1064.880005,-0.02924290916319805,0.0008551477363270525
"15232-1",2010-07-19,1071.25,0.0059640694778613224,3.5570124736757029e-05
"15233-1",2010-07-20,1083.4799800000001,0.011351873736359153,0.00012886503732624071
"15234-1",2010-07-21,1069.589966,-0.01290269898165608,0.00016647964101122885
"15235-1",2010-07-22,1093.670044,0.022263687704432655,0.00049567179020050577
"15236-1",2010-07-23,1102.660034,0.0081864199713832519,6.7017471947862557e-05
"15237-1",2010-07-26,1115.01001,0.011137909089887543,0.00012405301889459956
"15238-1",2010-07-27,1113.839966,-0.0010499083563972889,1.1023075568328565e-06
"15239-1",2010-07-28,1106.130005,-0.0069460326936585659,4.8247370181373674e-05
"15240-1",2010-07-29,1101.530029,-0.0041672925959721496,1.7366327580444296e-05
"15241-1",2010-07-30,1101.599976,6.3497841583881609e-05,4.0319758858117249e-09
"15242-1",2010-08-02,1125.8599850000001,0.021783528093032523,0.00047452209617993712
"15243-1",2010-08-03,1120.459961,-0.0048078942732887597,2.311584734312285e-05
"15244-1",2010-08-04,1127.23999,0.0060328777963274405,3.6395614505420635e-05
"15245-1",2010-08-05,1125.8100589999999,-0.0012693292744438978,1.6111968069602719e-06
"15246-1",2010-08-06,1121.6400149999999,-0.0037109156138122046,1.3770894692835211e-05
"15247-1",2010-08-09,1127.790039,0.0054680867385510368,2.9899972580317714e-05
"15248-1",2010-08-10,1121.0600589999999,-0.0059852811861293986,3.5823590877034542e-05
"15249-1",2010-08-11,1089.469971,-0.028583406087846264,0.0008170111035827269
"15250-1",2010-08-12,1083.6099850000001,-0.0053932669970029323,2.9087328900961026e-05
"15251-1",2010-08-13,1079.25,-0.00403169038775264,1.6254527382697033e-05
"15252-1",2010-08-16,1079.380005,0.00012045139728034115,1.4508539106786577e-08
"15253-1",2010-08-17,1092.540039,0.012118489435572144,0.00014685778620007365
"15254-1",2010-08-18,1094.160034,0.0014816803789212685,2.1953767452802739e-06
"15255-1",2010-08-19,1075.630005,-0.017080435583724629,0.00029174127972976652
"15256-1",2010-08-20,1071.6899410000001,-0.003669754410941195,1.3467097436622357e-05
"15257-1",2010-08-23,1067.3599850000001,-0.0040484907448545826,1.6390277311173211e-05
"15258-1",2010-08-24,1051.869995,-0.014618768144024408,0.00021370838204874283
"15259-1",2010-08-25,1055.329956,0.0032839447512262865,1.0784293129106676e-05
"15260-1",2010-08-26,1047.219971,-0.0077144662455834734,5.9512989454246769e-05
"15261-1",2010-08-27,1064.589966,0.016450710288579806,0.00027062586899878551
"15262-1",2010-08-30,1048.920044,-0.014828611229734001,0.00021988771100259333
"15263-1",2010-08-31,1049.329956,0.00039071798423861992,1.5266054320749044e-07
"15264-1",2010-09-01,1080.290039,0.029077736381012187,0.00084551475304363972
"15265-1",2010-09-02,1090.099976,0.0090398534244284789,8.1718949935151298e-05
"15266-1",2010-09-03,1104.51001,0.013132393625520322,0.0001724597623356068
"15267-1",2010-09-07,1091.839966,-0.011537491460393845,0.0001331137091986609
"15268-1",2010-09-08,1098.869995,0.0064180592196869668,4.1191484147408876e-05
"15269-1",2010-09-09,1104.1800539999999,0.0048206524274290175,2.3238689826077279e-05
"15270-1",2010-09-10,1109.5500489999999,0.0048515449338069061,2.3537488244747456e-05
"15271-1",2010-09-13,1121.900024,0.011069126079166658,0.00012252555215648743
"15272-1",2010-09-14,1121.099976,-0.00071337319119813003,5.0890130992020378e-07
"15273-1",2010-09-15,1125.0699460000001,0.0035348831760044774,1.2495399067999501e-05
"15274-1",2010-09-16,1124.660034,-0.00036440995868858295,1.3279461799141472e-07
"15275-1",2010-09-17,1125.589966,0.00082651443434134109,6.8312611017458707e-07
"15276-1",2010-09-20,1142.709961,0.015095287784613554,0.00022786771330030316
"15277-1",2010-09-21,1139.780029,-0.0025673134358754623,6.5910982780266716e-06
"15278-1",2010-09-22,1134.280029,-0.0048371727957148281,2.3398240655603605e-05
"15279-1",2010-09-23,1124.829956,-0.008366239964729516,6.9993971147437335e-05
"15280-1",2010-09-24,1148.670044,0.020972915644035695,0.00043986319061183716
"15281-1",2010-09-27,1142.160034,-0.0056835533868655475,3.2302779101350834e-05
"15282-1",2010-09-28,1147.6999510000001,0.0048386607434149909,2.3412637789865313e-05
"15283-1",2010-09-29,1144.7299800000001,-0.0025911131428735246,6.7138673191719146e-06
"15284-1",2010-09-30,1141.1999510000001,-0.0030884864475790863,9.5387485368796841e-06
"15285-1",2010-10-01,1146.23999,0.004406714306030679,1.9419130974975448e-05
"15286-1",2010-10-04,1137.030029,-0.0080673865763456476,6.5082726172201944e-05
"15287-1",2010-10-05,1160.75,0.020646722768260517,0.00042628716106940724
"15288-1",2010-10-06,1159.969971,-0.00067223020366213859,4.5189344671564031e-07
"15289-1",2010-10-07,1158.0600589999999,-0.0016478754869249101,2.7154936204080097e-06
"15290-1",2010-10-08,1165.150024,0.0061036124651092649,3.7254085124237201e-05
"15291-1",2010-10-11,1165.3199460000001,0.00014582638050608665,2.1265333251505968e-08
"15292-1",2010-10-12,1169.7700199999999,0.0038114843129237741,1.4527412667664014e-05
"15293-1",2010-10-13,1178.099976,0.0070957855123054969,5.0350172036644585e-05
"15294-1",2010-10-14,1173.8100589999999,-0.0036480321897744972,1.3308138857630913e-05
"15295-1",2010-10-15,1176.1899410000001,0.0020254321817851917,4.1023755230111217e-06
"15296-1",2010-10-18,1184.709961,0.0072176350888568663,5.2094256275897862e-05
"15297-1",2010-10-19,1165.900024,-0.016004644436954152,0.00025614864355332748
"15298-1",2010-10-20,1178.170044,0.010469083015239633,0.00010960169917997897
"15299-1",2010-10-21,1180.26001,0.0017723371049607195,3.1411788136205446e-06
"15300-1",2010-10-22,1183.079956,0.0023864085394871282,5.6949457173370878e-06
"15301-1",2010-10-25,1185.619995,0.0021446700942648889,4.5996098132341672e-06
"15302-1",2010-10-26,1185.6400149999999,1.6885537576172283e-05,2.8512137923632612e-10
"15303-1",2010-10-27,1182.4499510000001,-0.0026942100810884995,7.2587679610388991e-06
"15304-1",2010-10-28,1183.780029,0.0011242171313261551,1.2638641583672094e-06
"15305-1",2010-10-29,1183.26001,-0.00043938336470716877,1.9305774118139287e-07
"15306-1",2010-11-01,1184.380005,0.00094608561812137282,8.9507799681610007e-07
"15307-1",2010-11-02,1193.5699460000001,0.0077293357235665994,5.9742630727602808e-05
"15308-1",2010-11-03,1197.959961,0.003671306738040947,1.3478493164784858e-05
"15309-1",2010-11-04,1221.0600589999999,0.019099304690194607,0.0003647834396488897
"15310-1",2010-11-05,1225.849976,0.0039150790586850448,1.5327844035754175e-05
"15311-1",2010-11-08,1223.25,-0.0021232101606365461,4.5080213862302678e-06
"15312-1",2010-11-09,1213.400024,-0.008084894881902116,6.5365525251407034e-05
"15313-1",2010-11-10,1218.709961,0.0043665339722505081,1.9066618930817801e-05
"15314-1",2010-11-11,1213.540039,-0.0042511499936432884,1.8072276268453331e-05
"15315-1",2010-11-12,1199.209961,-0.011878766141133923,0.00014110508503574972
"15316-1",2010-11-15,1197.75,-0.0012181773615722591,1.4839560842471505e-06
"15317-1",2010-11-16,1178.339966,-0.01633815726219634,0.00026693538272425901
"15318-1",2010-11-17,1178.589966,0.00021214037595562729,4.5003539110594887e-08
"15319-1",2010-11-18,1196.6899410000001,0.0152405830517095,0.00023227537175605484
"15320-1",2010-11-19,1199.7299800000001,0.0025371518606762677,6.4371395641330474e-06
"15321-1",2010-11-22,1197.839966,-0.0015766083443393697,2.4856938714405284e-06
"15322-1",2010-11-23,1180.7299800000001,-0.01438703213755943,0.00020698669372716787
"15323-1",2010-11-24,1198.349976,0.014812716261144665,0.0002194165630331796
"15324-1",2010-11-26,1189.400024,-0.0074965921178886674,5.6198893381990496e-05
"15325-1",2010-11-29,1187.76001,-0.0013798097197845749,1.9038748628119871e-06
"15326-1",2010-11-30,1180.5500489999999,-0.0060887156619005012,3.7072458411472458e-05
"15327-1",2010-12-01,1206.0699460000001,0.021386621877867995,0.00045738759534690195
"15328-1",2010-12-02,1221.530029,0.012737100157258929,0.00016223372041604544
"15329-1",2010-12-03,1224.709961,0.0025998543104188698,6.7592424354035768e-06
"15330-1",2010-12-06,1223.119995,-0.0012990822501430799,1.6876146926368075e-06
"15331-1",2010-12-07,1223.75,0.000514947680268385,2.6517111341379084e-07
"15332-1",2010-12-08,1228.280029,0.0036949255109153256,1.365247453121288e-05
"15333-1",2010-12-09,1233,0.0038353838087088477,1.4710168960105987e-05
"15334-1",2010-12-10,1240.400024,0.005983703410546326,3.5804706505383735e-05
"15335-1",2010-12-13,1240.459961,4.8319534657004226e-05,2.3347774294694323e-09
"15336-1",2010-12-14,1241.589966,0.00091054177901916944,8.2908633133939403e-07
"15337-1",2010-12-15,1235.2299800000001,-0.0051356175395431691,2.6374567512463433e-05
"15338-1",2010-12-16,1242.869995,0.0061660459894703479,3.802012314426336e-05
"15339-1",2010-12-17,1243.910034,0.00083645440972723861,6.9965597955214312e-07
"15340-1",2010-12-20,1247.079956,0.0025451115611438979,6.4775928586683291e-06
"15341-1",2010-12-21,1254.599976,0.0060119942236749324,3.6144074545500752e-05
"15342-1",2010-12-22,1258.839966,0.0033738574382473629,1.1382914013617058e-05
"15343-1",2010-12-23,1256.7700199999999,-0.0016456815473651076,2.7082677553380149e-06
"15344-1",2010-12-27,1257.540039,0.00061250920213051785,3.7516752269456358e-07
"15345-1",2010-12-28,1258.51001,0.0007710268310745505,5.9448237423686344e-07
"15346-1",2010-12-29,1259.780029,0.0010086360887768819,1.0173467595831259e-06
"15347-1",2010-12-30,1257.880005,-0.0015093573675990513,2.2781596631255374e-06
"15348-1",2010-12-31,1257.6400149999999,-0.00019080746630528722,3.6407489197843322e-08
"15349-1",2011-01-03,1271.869995,0.01125129377608225,0.00012659161163570718
"15350-1",2011-01-04,1270.1999510000001,-0.0013139246958102646,1.7263981062600963e-06
"15351-1",2011-01-05,1276.5600589999999,0.004994676527859454,2.494679361795017e-05
"15352-1",2011-01-06,1273.849976,-0.0021252143638266219,4.516536092214993e-06
"15353-1",2011-01-07,1271.5,-0.0018464860941307393,3.4095108958181931e-06
"15354-1",2011-01-10,1269.75,-0.0013772751808192041,1.8968869237005713e-06
"15355-1",2011-01-11,1274.4799800000001,0.0037182058906095605,1.3825055044963635e-05
"15356-1",2011-01-12,1285.959961,0.0089672542152499091,8.0411648160917258e-05
"15357-1",2011-01-13,1283.76001,-0.0017122111064917789,2.9316668731938018e-06
"15358-1",2011-01-14,1293.23999,0.0073574099835012063,5.4131481665323221e-05
"15359-1",2011-01-18,1295.0200199999999,0.001375464809378002,1.8919034418372634e-06
"15360-1",2011-01-19,1281.920044,-0.010167166112688975,0.00010337126676301104
"15361-1",2011-01-20,1280.26001,-0.0012957982634258514,1.679093139497452e-06
"15362-1",2011-01-21,1283.349976,0.0024106377438339877,5.8111743319970185e-06
"15363-1",2011-01-24,1290.839966,0.0058193150511556269,3.3864427664606419e-05
"15364-1",2011-01-25,1291.1800539999999,0.00026342785829047699,6.9394236523507629e-08
"15365-1",2011-01-26,1296.630005,0.00421202401498455,1.7741146302806568e-05
"15366-1",2011-01-27,1299.540039,0.0022417909223273469,5.0256265394292962e-06
"15367-1",2011-01-28,1276.339966,-0.018013805235305824,0.0003244971790555315
"15368-1",2011-01-31,1286.119995,0.0076333497009803963,5.8268027657457506e-05
"15369-1",2011-02-01,1307.589966,0.016555792066370145,0.00027409425094488462
"15370-1",2011-02-02,1304.030029,-0.0027262306244413281,7.4323334176417541e-06
"15371-1",2011-02-03,1307.099976,0.0023514328345664026,5.529236375476987e-06
"15372-1",2011-02-04,1310.869995,0.002880110656575674,8.2950373941207599e-06
"15373-1",2011-02-07,1319.0500489999999,0.006220782565652172,3.8698135729122021e-05
"15374-1",2011-02-08,1324.5699460000001,0.0041760200273062154,1.7439143268462605e-05
"15375-1",2011-02-09,1320.880005,-0.0027896527708506369,7.7821625819146358e-06
"15376-1",2011-02-10,1321.869995,0.00074921203012667803,5.6131866608653826e-07
"15377-1",2011-02-11,1329.150024,0.0054922612790146985,3.0164933956964173e-05
"15378-1",2011-02-14,1332.3199460000001,0.0023820847386319954,5.6743277020234619e-06
"15379-1",2011-02-15,1328.01001,-0.0032401542981315146,1.0498599875700127e-05
"15380-1",2011-02-16,1336.3199460000001,0.0062379383060529037,3.8911874310122172e-05
"15381-1",2011-02-17,1340.4300539999999,0.003070971312341797,9.4308648012262996e-06
"15382-1",2011-02-18,1343.01001,0.0019228726808897534,3.6974393469121475e-06
"15383-1",2011-02-22,1315.4399410000001,-0.020742205403800895,0.00043023908501346704
"15384-1",2011-02-23,1307.400024,-0.0061307150183838033,3.7585666636636714e-05
"15385-1",2011-02-24,1306.099976,-0.00099487132751363561,9.897689583087436e-07
"15386-1",2011-02-25,1319.880005,0.010495247937089225,0.00011015022926097564
"15387-1",2011-02-28,1327.219971,0.0055456800861275468,3.0754567617671633e-05
"15388-1",2011-03-01,1306.329956,-0.015864862056603535,0.00025169384807505852
"15389-1",2011-03-02,1308.4399410000001,0.0016138976208992517,2.6046655307442649e-06
"15390-1",2011-03-03,1330.969971,0.017072435112774897,0.00029146804067990922
"15391-1",2011-03-04,1321.150024,-0.0074053903258315401,5.4839805877919363e-05
"15392-1",2011-03-07,1310.130005,-0.0083762148534116676,7.0160975270514242e-05
"15393-1",2011-03-08,1321.8199460000001,0.0088831612220436895,7.8910553296820742e-05
"15394-1",2011-03-09,1320.0200199999999,-0.0013626308191776459,1.8567627493727424e-06
"15395-1",2011-03-10,1295.1099850000001,-0.019051281102892226,0.00036295131166141844
"15396-1",2011-03-11,1304.280029,0.0070555645684073909,4.9780991378965771e-05
"15397-1",2011-03-14,1296.3900149999999,-0.006067696457972005,3.6816940306086014e-05
"15398-1",2011-03-15,1281.869995,-0.011263544757450283,0.00012686744050308577
"15399-1",2011-03-16,1256.880005,-0.019687481764716352,0.00038759693823603892
"15400-1",2011-03-17,1273.719971,0.013309266371714479,0.00017713657135324989
"15401-1",2011-03-18,1279.209961,0.0043009393983268751,1.8498079708080341e-05
"15402-1",2011-03-21,1298.380005,0.01487466797158099,0.00022125574726477733
"15403-1",2011-03-22,1293.7700199999999,-0.0035568850689822185,1.2651431393948641e-05
"15404-1",2011-03-23,1297.540039,0.0029097418480219517,8.4665976221302021e-06
"15405-1",2011-03-24,1309.660034,0.0092973933464417513,8.644152303845934e-05
"15406-1",2011-03-25,1313.8000489999999,0.0031561512702138472,9.9612908404724822e-06
"15407-1",2011-03-28,1310.1899410000001,-0.002751618940283862,7.5714067925288841e-06
"15408-1",2011-03-29,1319.4399410000001,0.0070352396094754965,4.9494596362732936e-05
"15409-1",2011-03-30,1328.26001,0.0066624631105831611,4.4388414699881452e-05
"15410-1",2011-03-31,1325.829956,-0.0018311773226757921,3.3532103870820822e-06
"15411-1",2011-04-01,1332.410034,0.0049507128508450293,2.4509557731522118e-05
"15412-1",2011-04-04,1332.869995,0.00034515022778958127,1.1912867974319983e-07
"15413-1",2011-04-05,1332.630005,-0.00018007128167152331,3.2425666482825087e-08
"15414-1",2011-04-06,1335.540039,0.0021812966234175946,4.7580549593329992e-06
"15415-1",2011-04-07,1333.51001,-0.0015211624766697796,2.3139352804281375e-06
"15416-1",2011-04-08,1328.170044,-0.0040124831355567991,1.6100020913127724e-05
"15417-1",2011-04-11,1324.459961,-0.0027972882853877223,7.8248217515673832e-06
"15418-1",2011-04-12,1314.160034,-0.0078070956296460992,6.0950742170439218e-05
"15419-1",2011-04-13,1314.410034,0.00019021749033676372,3.6182693630016798e-08
"15420-1",2011-04-14,1314.5200199999999,8.3673584160948167e-05,7.0012686863392757e-09
"15421-1",2011-04-15,1319.6800539999999,0.0039177286880143214,1.5348598072890416e-05
"15422-1",2011-04-18,1305.1400149999999,-0.011078997678250602,0.00012274418955468222
"15423-1",2011-04-19,1312.619995,0.005714809859449943,3.265905172966628e-05
"15424-1",2011-04-20,1330.3599850000001,0.013424434957363118,0.00018021545392447291
"15425-1",2011-04-21,1337.380005,0.0052629088515416811,2.7698209579635776e-05
"15426-1",2011-04-25,1335.25,-0.0015939396377202542,2.5406435686957752e-06
"15427-1",2011-04-26,1347.23999,0.0089395076162261944,7.9914796420566141e-05
"15428-1",2011-04-27,1355.660034,0.0062303978412492356,3.8817857260243137e-05
"15429-1",2011-04-28,1360.4799800000001,0.0035491182594338255,1.2596240419446588e-05
"15430-1",2011-04-29,1363.6099850000001,0.0022980198287507747,5.2808951333317402e-06
"15431-1",2011-05-02,1361.219971,-0.0017542486331336704,3.0773882668513511e-06
"15432-1",2011-05-03,1356.619995,-0.0033850266755290903,1.1458405594043526e-05
"15433-1",2011-05-04,1347.3199460000001,-0.006878914380997081,4.7319463061088455e-05
"15434-1",2011-05-05,1335.099976,-0.0091112166560121111,8.301426895279252e-05
"15435-1",2011-05-06,1340.1999510000001,0.0038126425574951384,1.4536243271223069e-05
"15436-1",2011-05-09,1346.290039,0.0045338701837529527,2.0555978843124033e-05
"15437-1",2011-05-10,1357.160034,0.0080416159236875728,6.4667586664105529e-05
"15438-1",2011-05-11,1342.079956,-0.011173689596234659,0.00012485133919300267
"15439-1",2011-05-12,1348.650024,0.004883493405896111,2.3848507845430798e-05
"15440-1",2011-05-13,1337.7700199999999,-0.0081000463880087636,6.5610751487893822e-05
"15441-1",2011-05-16,1329.469971,-0.0062237187651890125,3.8734675268165846e-05
